AtomicNumber,AtomicSymbol,Element,AtomTup,OrbitalGroup,Protons,Neutrons,GroupNumber,Period,SlotNumber,SlotP,SlotN,SlotOrien,AlphaType,SlotX,SlotY,SlotZ,CanBind,SlotLayout,SL1,SL2,SL3,SL4
1202,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1203,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1204,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1205,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,9,0,0,V,5,0,0,0,N,,,,,
1206,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1207,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,11,0,0,H,3,0,0,0,N,,,,,
1208,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,12,0,0,H,2,0,0,0,N,,,,,
1209,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,13,0,0,H,3,0,0,0,N,,,,,
1210,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,14,0,0,V,2,0,0,0,Y,,,,,
1211,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,15,0,0,V,3,0,0,0,Y,,,,,
1212,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,16,0,0,H,2,0,0,0,N,,,,,
1213,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,17,0,0,H,0,0,0,0,N,,,,,
1214,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,18,0,0,H,2,0,0,0,N,,,,,
1215,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,19,0,0,H,0,0,0,0,N,,,,,
1216,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,1,0,0,H,5,0,0,0,N,,,,,
1217,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1218,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,3,0,0,V,5,0,0,0,N,,,,,
1219,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1220,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1221,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1222,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1223,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1224,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,9,0,0,V,5,0,0,0,N,,,,,
1225,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1226,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,11,0,0,H,3,0,0,0,N,,,,,
1227,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,12,0,0,H,2,0,0,0,N,,,,,
1228,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,13,0,0,H,3,0,0,0,N,,,,,
1229,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,14,0,0,V,2,0,0,0,Y,,,,,
1230,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,15,0,0,V,3,0,0,0,Y,,,,,
1231,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,16,0,0,H,2,0,0,0,N,,,,,
1232,66,Tb,terbium,"(' 65 terbium Tb ', 66)",[Xe],65,94,,6,17,0,0,H,1,0,0,0,Y,,,,,
1233,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,18,0,0,H,2,0,0,0,N,,,,,
1234,65,Tb,terbium,"(' 65 terbium Tb ', 65)",[Xe],65,94,,6,19,0,0,H,0,0,0,0,N,,,,,
1235,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,1,0,0,H,5,0,0,0,N,,,,,
1236,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1237,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,3,0,0,V,5,0,0,0,N,,,,,
1238,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1239,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1240,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1241,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1242,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1243,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,9,0,0,V,5,0,0,0,N,,,,,
1244,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1245,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,11,0,0,H,3,0,0,0,N,,,,,
1246,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,12,0,0,H,2,0,0,0,N,,,,,
1247,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,13,0,0,H,3,0,0,0,N,,,,,
1248,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,14,0,0,V,3,0,0,0,Y,,,,,
1249,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,15,0,0,V,4,0,0,0,Y,,,,,
1250,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,16,0,0,H,0,0,0,0,N,,,,,
1251,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,17,0,0,H,0,0,0,0,N,,,,,
1252,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,18,0,0,H,2,0,0,0,N,,,,,
1253,66,Dy,dysprosium,"(' 66 dysprosium Dy ', 66)",[Xe],66,97,,6,19,0,0,H,2,0,0,0,N,,,,,
1254,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,1,0,0,H,5,0,0,0,N,,,,,
1255,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1256,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,3,0,0,V,5,0,0,0,N,,,,,
1257,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,4,0,0,H,d,0,0,0,N,,,- 4,| 9,â€“13
1258,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1259,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1260,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1261,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1262,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,9,0,0,V,5,0,0,0,N,,,,,
1263,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1264,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,11,0,0,H,3,0,0,0,N,,,,,
1265,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,12,0,0,H,3,0,0,0,N,,,,,
1266,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,13,0,0,H,3,0,0,0,N,,,,,
1267,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,14,0,0,V,3,0,0,0,Y,,,,,
1268,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,15,0,0,V,3,0,0,0,Y,,,,,
1269,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,16,0,0,H,0,0,0,0,N,,,,,
1270,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,17,0,0,H,0,0,0,0,N,,,,,
1271,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,18,0,0,H,2,0,0,0,N,,,,,
1272,67,Ho,holmium,"(' 67 holmium Ho ', 67)",[Xe],67,98,,6,19,0,0,H,2,0,0,0,N,,,,,
1273,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,1,0,0,H,5,0,0,0,N,,,,,
1274,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1275,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,3,0,0,V,5,0,0,0,N,,,,,
1276,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1277,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1278,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1279,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1280,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1281,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,9,0,0,V,5,0,0,0,N,,,,,
1282,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1283,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,11,0,0,H,3,0,0,0,N,,,,,
1284,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,12,0,0,H,4,0,0,0,N,,,,,
1285,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,13,0,0,H,3,0,0,0,N,,,,,
1286,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,14,0,0,V,3,0,0,0,Y,,,,,
1287,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,15,0,0,V,4,0,0,0,Y,,,,,
1288,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,16,0,0,H,0,0,0,0,N,,,,,
1289,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,17,0,0,H,1,0,0,0,Y,,,,,
1290,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,18,0,0,H,0,0,0,0,N,,,,,
1291,68,Er,erbium,"(' 68 erbium Er ', 68)",[Xe],68,99,,6,19,0,0,H,1,0,0,0,Y,,,,,
1292,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,1,0,0,H,5,0,0,0,N,,,,,
1293,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1294,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,3,0,0,V,5,0,0,0,N,,,,,
1295,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1296,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1297,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1298,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1299,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1300,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,9,0,0,V,5,0,0,0,N,,,,,
1301,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1302,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,11,0,0,H,3,0,0,0,N,,,,,
1303,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,12,0,0,H,4,0,0,0,N,,,,,
1304,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,13,0,0,H,3,0,0,0,N,,,,,
1305,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,14,0,0,V,3,0,0,0,Y,,,,,
1306,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,15,0,0,V,4,0,0,0,Y,,,,,
1307,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,16,0,0,H,0,0,0,0,N,,,,,
1308,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,17,0,0,H,2,0,0,0,N,,,,,
1309,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,18,0,0,H,0,0,0,0,N,,,,,
1310,69,Tm,thulium,"(' 69 thulium Tm ', 69)",[Xe],69,100,,6,19,0,0,H,1,0,0,0,Y,,,,,
1311,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,1,0,0,H,5,0,0,0,N,,,,,
1312,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1313,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,3,0,0,V,5,0,0,0,N,,,,,
1314,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1315,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1316,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1317,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1318,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1319,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,9,0,0,V,5,0,0,0,N,,,,,
1320,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,10,0,0,H,4,0,0,0,N,,,| 15,,
1321,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,11,0,0,H,3,0,0,0,N,,,,,
1322,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,12,0,0,H,4,0,0,0,N,,,,,
1323,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,13,0,0,H,3,0,0,0,N,,,,,
1324,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,14,0,0,V,3,0,0,0,Y,,,,,
1325,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,15,0,0,V,4,0,0,0,Y,,,,,
1326,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,16,0,0,H,1,0,0,0,N,,,,,
1327,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,17,0,0,H,1,0,0,0,N,,,,,
1328,70,Yb,ytterbium,"(' 70 ytterbium Yb ', 70)",[Xe],70,103,,6,18,0,0,H,1,0,0,0,N,,,,,
1329,71,Lu,ytterbium,"(' 70 ytterbium Yb ', 71)",[Xe],70,103,,6,19,0,0,H,1,0,0,0,N,,,,,
1330,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,1,0,0,H,6,0,0,0,N,,,,,
1331,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1332,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,3,0,0,V,6,0,0,0,N,,,,,
1333,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1334,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1335,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1336,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1337,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1338,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,9,0,0,V,6,0,0,0,N,,,,,
1339,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1340,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,11,0,0,H,2,0,0,0,N,,,,,
1341,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,12,0,0,H,2,0,0,0,N,,,,,
1342,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,13,0,0,H,3,0,0,0,N,,,,,
1343,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,14,0,0,V,2,0,0,0,Y,,,,,
1344,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,15,0,0,V,3,0,0,0,Y,,,,,
1345,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,16,0,0,H,0,0,0,0,N,,,,,
1346,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,17,0,0,H,0,0,0,0,N,,,,,
1347,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,18,0,0,H,1,0,0,0,N,,,,,
1348,71,Lu,lutetium,"(' 71 lutetium Lu ', 71)",[Xe],71,104,3,6,19,0,0,H,1,0,0,0,N,,,,,
1349,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,1,0,0,H,6,0,0,0,N,,,,,
1350,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1351,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,3,0,0,V,6,0,0,0,N,,,,,
1352,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1353,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1354,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1355,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1356,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1357,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,9,0,0,V,6,0,0,0,N,,,,,
1358,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1359,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,11,0,0,H,2,0,0,0,N,,,,,
1360,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,12,0,0,H,3,0,0,0,N,,,,,
1361,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,13,0,0,H,2,0,0,0,N,,,,,
1362,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,14,0,0,V,3,0,0,0,Y,,,,,
1363,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,15,0,0,V,3,0,0,0,Y,,,,,
1364,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,16,0,0,H,1,0,0,0,Y,,,,,
1365,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,17,0,0,H,1,0,0,0,Y,,,,,
1366,72,Hf,hafnium,"(' 72 hafnium Hf ', 72)",[Xe],72,107,4,6,18,0,0,H,0,0,0,0,N,,,,,
1367,73,Ta,hafnium,"(' 72 hafnium Hf ', 73)",[Xe],72,107,4,6,19,0,0,H,0,0,0,0,N,,,,,
1368,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,1,0,0,H,6,0,0,0,N,,,,,
1369,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1370,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,3,0,0,V,6,0,0,0,N,,,,,
1371,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1372,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1373,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1374,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1375,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1376,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,9,0,0,V,6,0,0,0,N,,,,,
1377,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,10,0,0,H,3,0,0,0,N,,,| 15,,
1378,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,11,0,0,H,2,0,0,0,N,,,,,
1379,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,12,0,0,H,3,0,0,0,N,,,,,
1380,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,13,0,0,H,2,0,0,0,N,,,,,
1381,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,14,0,0,V,3,0,0,0,Y,,,,,
1382,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,15,0,0,V,3,0,0,0,Y,,,,,
1383,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,16,0,0,H,1,0,0,0,Y,,,,,
1384,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,17,0,0,H,2,0,0,0,N,,,,,
1385,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,18,0,0,H,0,0,0,0,N,,,,,
1386,73,Ta,tantalum,"(' 73 tantalum Ta ', 73)",[Xe],73,108,5,6,19,0,0,H,0,0,0,0,N,,,,,
1387,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,1,0,0,H,6,0,0,0,N,,,,,
1388,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1389,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,3,0,0,V,6,0,0,0,N,,,,,
1390,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1391,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1392,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1393,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1394,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1395,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,9,0,0,V,6,0,0,0,N,,,,,
1396,74,W,tungsten,"(' 74 tungsten W ', 74)",[Xe],74,110,6,6,10,0,0,H,3,0,0,0,N,,,| 15,,
